 Clave_de_zona, Ejercicio, Mes, Concesionario, Numeros_de_camión, Nombres_de_asentamientos, Turno, Dias, Horario_de_inicio, Horario_de_fin, Perimetro_de_zona, Nota
NORTE,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,28,SAN ANGEL (FOMERREY 78),VESPERTINO,"LUNES, MIERCOLES Y VIERNES",14:00:00,22:00:00,"25.7478477, -100.3505125",
NORTE,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,12,SAN BERNABE,VESPERTINO,"LUNES, MIERCOLES Y VIERNES",14:00:00,22:00:00,"25.7593016, -100.372777",
NORTE,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,12,SAN BERNABE III SEC.,VESPERTINO,"LUNES, MIERCOLES Y VIERNES",14:00:00,22:00:00,"25.7568853, -100.3734895",
NORTE,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,12,SAN BERNABE IV SEC.,VESPERTINO,"LUNES, MIERCOLES Y VIERNES",14:00:00,22:00:00,"25.7595528, -100.3760143",
NORTE,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,17,SAN BERNABÉ V,VESPERTINO,"LUNES, MIERCOLES Y VIERNES",14:00:00,22:00:00,"25.7546999, -100.3661624",
NORTE,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,12,SAN BERNABE X SEC.,VESPERTINO,"LUNES, MIERCOLES Y VIERNES",14:00:00,22:00:00,"25.7739791, -100.3808243",
NORTE,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,21,SAN BERNABÉ XV SEC.,VESPERTINO,"LUNES, MIERCOLES Y VIERNES",14:00:00,22:00:00,"25.7597286, -100.386216",
NORTE,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,47,SIETE DE NOVIEMBRE (FOMERREY 82),VESPERTINO,"LUNES, MIERCOLES Y VIERNES",14:00:00,22:00:00,"25.7549284, -100.3535577",
NORTE,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,8,TIERRA Y LIBERTAD SEC. SUR,VESPERTINO,"LUNES, MIERCOLES Y VIERNES",14:00:00,22:00:00,"25.7350162, -100.3418361",
NORTE,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,26,UNIDAD MODELO,VESPERTINO,"LUNES, MIERCOLES Y VIERNES",14:00:00,22:00:00,"25.7404865, -100.3613828",
NORTE,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,8,UNIÓN CUAUHTEMOC,VESPERTINO,"LUNES, MIERCOLES Y VIERNES",14:00:00,22:00:00,"25.7418374, -100.3368687",
NORTE,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,49,URBIVILLA BONITA,VESPERTINO,"LUNES, MIERCOLES Y VIERNES",14:00:00,22:00:00,"25.7797835, -100.3808088",
NORTE,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,38,VALLE DE SAN MARTÍN,VESPERTINO,"LUNES, MIERCOLES Y VIERNES",14:00:00,22:00:00,"25.7871658, -100.3801482",
NORTE,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,33,VALLE DE SANTA LUCÍA,VESPERTINO,"LUNES, MIERCOLES Y VIERNES",14:00:00,22:00:00,"25.7449527, -100.3599614",
NORTE,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,61,VILLAS DE SAN SEBASTIÁN,VESPERTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7796119, -100.4147976",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,53,10 DE MARZO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6919618, -100.3341402",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,26,ANCON DEL HUAJUCO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6607869, -100.2738987",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,2,ÁVILA CAMACHO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7302813, -100.3237751",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,39,BERNARDO REYES,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7140498, -100.3442198",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,19,CERRO DE LA SILLA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6556785, -100.2914388",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,16,CNOP,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7353022, -100.3415469",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,52,CONTRY LOS NOGALES,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6285809, -100.2739825",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,52,CONTRY SUR,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.5974828, -100.2515396",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,52,CONTRY TESORO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6463376, -100.2809453",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,44,CORTIJO DEL RIO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6090717, -100.2657314",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,22,COYOACAN,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7048274, -100.2848119",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,12,DEL NORTE,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7107757, -100.3072071",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,21,DEL VIDRIO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7011575, -100.2660748",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,3,ESMERALDA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6758091, -100.2750476",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,24,FERROCARRILERA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7282471, -100.3393281",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,21,FIERRO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6838829, -100.2775103",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,19,FRACC. LOMAS DEL VERGEL,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.5938873, -100.2528847",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,50,GONZALITOS,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6847661, -100.3525433",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,26,JARDIN ESPAÑOL,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6624612, -100.2849612",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,13,JARDINES DEL CONTRY,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6310371, -100.2738939",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,12,JUANA DE ARCO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7048611, -100.290217",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,16,LADRILLERA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6554112, -100.2807395",
SUR,2022,OCTUBRE-DICIEMBRE,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,55,LAGOS DEL BOSQUE,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.601296, -100.266564",
